Result of k-means clustering...
Object [10831] = 6;
Object [10832] = 22;
Object [10833] = 23;
Object [10834] = 9;
Object [10835] = 25;
Object [10836] = 2;
Object [10837] = 14;
Object [10838] = 16;
Object [10839] = 12;
Object [10840] = 9;
Object [10841] = 19;
Object [10842] = 8;
Object [10843] = 15;
Object [10844] = 25;
Object [10845] = 1;
Object [10846] = 23;
Object [10847] = 12;
Object [10848] = 17;
Object [10849] = 15;
Object [10850] = 4;
Object [10851] = 15;
Object [10852] = 16;
Object [10853] = 12;
Object [10854] = 14;
Object [10855] = 6;
Object [10856] = 16;
Object [10857] = 13;
Object [10858] = 9;
Object [10859] = 23;
Object [10860] = 23;
Object [10861] = 15;
Object [10862] = 14;
Object [10863] = 2;
Object [10864] = 0;
Object [10865] = 4;
Object [10866] = 12;
Object [10867] = 12;
Object [10868] = 9;
Object [10869] = 18;
Object [10870] = 22;
Object [10871] = 3;
Object [10872] = 11;
Object [10873] = 16;
Object [10874] = 13;
Object [10875] = 19;
Object [10876] = 0;
Object [10877] = 7;
Object [10878] = 23;
Object [10879] = 8;
Object [10880] = 4;
Object [10881] = 14;
Object [10882] = 25;
Object [10883] = 0;
Object [10884] = 16;
Object [10885] = 0;
Object [10886] = 19;
Object [10887] = 10;
Object [10888] = 25;
Object [10889] = 5;
Object [10890] = 0;
Object [10891] = 6;
Object [10892] = 7;
Object [10893] = 9;
Object [10894] = 23;
Object [10895] = 1;
Object [10896] = 8;
Object [10897] = 19;
Object [10898] = 14;
Object [10899] = 18;
Object [10900] = 18;
Object [10901] = 7;
Object [10902] = 6;
Object [10903] = 23;
Object [10904] = 20;
Object [10905] = 25;
Object [10906] = 9;
Object [10907] = 16;
Object [10908] = 12;
Object [10909] = 18;
Object [10910] = 24;
Object [10911] = 10;
Object [10912] = 9;
Object [10913] = 2;
Object [10914] = 19;
Object [10915] = 18;
Object [10916] = 7;
Object [10917] = 20;
Object [10918] = 23;
Object [10919] = 10;
Object [10920] = 21;
Object [10921] = 16;
Object [10922] = 7;
Object [10923] = 10;
Object [10924] = 15;
Object [10925] = 4;
Object [10926] = 18;
Object [10927] = 14;
Object [10928] = 22;
Object [10929] = 23;
Object [10930] = 9;
Object [10931] = 20;
Object [10932] = 5;
Object [10933] = 12;
Object [10934] = 1;
Object [10935] = 7;
Object [10936] = 5;
Object [10937] = 7;
Object [10938] = 9;
Object [10939] = 12;
Object [10940] = 5;
Object [10941] = 14;
Object [10942] = 18;
Object [10943] = 19;
Object [10944] = 22;
Object [10945] = 14;
Object [10946] = 14;
Object [10947] = 18;
Object [10948] = 1;
Object [10949] = 2;
Object [10950] = 15;
Object [10951] = 21;
Object [10952] = 14;
Object [10953] = 17;
Object [10954] = 23;
Object [10955] = 9;
Object [10956] = 5;
Object [10957] = 15;
Object [10958] = 17;
Object [10959] = 12;
Object [10960] = 19;
Object [10961] = 25;
Object [10962] = 10;
Object [10963] = 4;
Object [10964] = 23;
Object [10965] = 17;
Object [10966] = 20;
Object [10967] = 7;
Object [10968] = 16;
Object [10969] = 10;
Object [10970] = 16;
Object [10971] = 16;
Object [10972] = 2;
Object [10973] = 2;
Object [10974] = 8;
Object [10975] = 23;
Object [10976] = 21;
Object [10977] = 20;
Object [10978] = 7;
Object [10979] = 23;
Object [10980] = 7;
Object [10981] = 13;
Object [10982] = 9;
Object [10983] = 8;
Object [10984] = 22;
Object [10985] = 15;
Object [10986] = 17;
Object [10987] = 1;
Object [10988] = 6;
Object [10989] = 14;
Object [10990] = 20;
Object [10991] = 15;
Object [10992] = 22;
Object [10993] = 9;
Object [10994] = 23;
Object [10995] = 16;
Object [10996] = 14;
Object [10997] = 9;
Object [10998] = 16;
Object [10999] = 23;
Object [11000] = 20;
Object [11001] = 0;
Object [11002] = 18;
Object [11003] = 15;
Object [11004] = 0;
Object [11005] = 19;
Object [11006] = 22;
Object [11007] = 12;
Object [11008] = 17;
Object [11009] = 9;
Object [11010] = 3;
Object [11011] = 14;
Object [11012] = 2;
Object [11013] = 18;
Object [11014] = 9;
Object [11015] = 1;
Object [11016] = 17;
Object [11017] = 23;
Object [11018] = 19;
Object [11019] = 14;
Object [11020] = 9;
Object [11021] = 15;
Object [11022] = 2;
Object [11023] = 0;
Object [11024] = 17;
Object [11025] = 4;
Object [11026] = 18;
Object [11027] = 18;
Object [11028] = 7;
Object [11029] = 18;
Object [11030] = 23;
Object [11031] = 2;
Object [11032] = 6;
Object [11033] = 23;
Object [11034] = 10;
Object [11035] = 24;
Object [11036] = 0;
Object [11037] = 16;
Object [11038] = 6;
Object [11039] = 2;
Object [11040] = 1;
Object [11041] = 18;
Object [11042] = 25;
Object [11043] = 18;
Object [11044] = 24;
Object [11045] = 7;
Object [11046] = 5;
Object [11047] = 4;
Object [11048] = 2;
Object [11049] = 18;
Object [11050] = 18;
Object [11051] = 13;
Object [11052] = 5;
Object [11053] = 7;
Object [11054] = 16;
Object [11055] = 24;
Object [11056] = 4;
Object [11057] = 19;
Object [11058] = 19;
Object [11059] = 19;
Object [11060] = 9;
Object [11061] = 6;
Object [11062] = 2;
Object [11063] = 7;
Object [11064] = 11;
Object [11065] = 18;
Object [11066] = 25;
Object [11067] = 1;
Object [11068] = 23;
Object [11069] = 25;
Object [11070] = 18;
Object [11071] = 18;
Object [11072] = 23;
Object [11073] = 20;
Object [11074] = 6;
Object [11075] = 4;
Object [11076] = 18;
Object [11077] = 24;
Object [11078] = 3;
Object [11079] = 18;
Object [11080] = 18;
Object [11081] = 19;
Object [11082] = 20;
Object [11083] = 2;
Object [11084] = 11;
Object [11085] = 10;
Object [11086] = 7;
Object [11087] = 0;
Object [11088] = 7;
Object [11089] = 5;
Object [11090] = 8;
Object [11091] = 23;
Object [11092] = 7;
Object [11093] = 16;
Object [11094] = 25;
Object [11095] = 5;
Object [11096] = 23;
Object [11097] = 7;
Object [11098] = 5;
Object [11099] = 9;
Object [11100] = 18;
Object [11101] = 1;
Object [11102] = 8;
Object [11103] = 5;
Object [11104] = 1;
Object [11105] = 3;
Object [11106] = 16;
Object [11107] = 17;
Object [11108] = 9;
Object [11109] = 20;
Object [11110] = 18;
Object [11111] = 14;
Object [11112] = 23;
Object [11113] = 16;
Object [11114] = 7;
Object [11115] = 11;
Object [11116] = 10;
Object [11117] = 0;
Object [11118] = 10;
Object [11119] = 11;
Object [11120] = 16;
Object [11121] = 2;
Object [11122] = 14;
Object [11123] = 10;
Object [11124] = 23;
Object [11125] = 23;
Object [11126] = 13;
Object [11127] = 15;
Object [11128] = 25;
Object [11129] = 13;
Object [11130] = 5;
Object [11131] = 12;
Object [11132] = 6;
Object [11133] = 5;
Object [11134] = 11;
Object [11135] = 15;
Object [11136] = 2;
Object [11137] = 18;
Object [11138] = 5;
Object [11139] = 20;
Object [11140] = 18;
Object [11141] = 17;
Object [11142] = 23;
Object [11143] = 6;
Object [11144] = 9;
Object [11145] = 7;
Object [11146] = 20;
Object [11147] = 19;
Object [11148] = 17;
Object [11149] = 11;
Object [11150] = 10;
Object [11151] = 14;
Object [11152] = 12;
Object [11153] = 17;
Object [11154] = 23;
Object [11155] = 20;
Object [11156] = 14;
Object [11157] = 1;
Object [11158] = 20;
Object [11159] = 17;
Object [11160] = 14;
Object [11161] = 17;
Object [11162] = 25;
Object [11163] = 14;
Object [11164] = 9;
Object [11165] = 0;
Object [11166] = 8;
Object [11167] = 10;
Object [11168] = 4;
Object [11169] = 8;
Object [11170] = 5;
Object [11171] = 5;
Object [11172] = 19;
Object [11173] = 1;
Object [11174] = 13;
Object [11175] = 18;
Object [11176] = 1;
Object [11177] = 10;
Object [11178] = 23;
Object [11179] = 21;
Object [11180] = 11;
Object [11181] = 12;
Object [11182] = 7;
Object [11183] = 17;
Object [11184] = 10;
Object [11185] = 23;
Object [11186] = 25;
Object [11187] = 23;
Object [11188] = 12;
Object [11189] = 18;
Object [11190] = 3;
Object [11191] = 23;
Object [11192] = 0;
Object [11193] = 4;
Object [11194] = 23;
Object [11195] = 19;
Object [11196] = 5;
Object [11197] = 9;
Object [11198] = 23;
Object [11199] = 9;
Object [11200] = 23;
Object [11201] = 19;
Object [11202] = 18;
Object [11203] = 5;
Object [11204] = 23;
Object [11205] = 18;
Object [11206] = 2;
Object [11207] = 12;
Object [11208] = 14;
Object [11209] = 15;
Object [11210] = 18;
Object [11211] = 25;
Object [11212] = 18;
Object [11213] = 11;
Object [11214] = 25;
Object [11215] = 14;
Object [11216] = 22;
Object [11217] = 0;
Object [11218] = 22;
Object [11219] = 25;
Object [11220] = 5;
Object [11221] = 22;
Object [11222] = 8;
Object [11223] = 11;
Object [11224] = 4;
Object [11225] = 20;
Object [11226] = 12;
Object [11227] = 14;
Object [11228] = 11;
Object [11229] = 21;
Object [11230] = 4;
Object [11231] = 17;
Object [11232] = 16;
Object [11233] = 20;
Object [11234] = 0;
Object [11235] = 23;
Object [11236] = 6;
Object [11237] = 23;
Object [11238] = 1;
Object [11239] = 23;
Object [11240] = 9;
Object [11241] = 4;
Object [11242] = 8;
Object [11243] = 14;
Object [11244] = 25;
Object [11245] = 23;
Object [11246] = 19;
Object [11247] = 19;
Object [11248] = 19;
Object [11249] = 12;
Object [11250] = 17;
Object [11251] = 24;
Object [11252] = 9;
Object [11253] = 15;
Object [11254] = 19;
Object [11255] = 19;
Object [11256] = 17;
Object [11257] = 18;
Object [11258] = 1;
Object [11259] = 2;
Object [11260] = 5;
Object [11261] = 18;
Object [11262] = 17;
Object [11263] = 18;
Object [11264] = 1;
Object [11265] = 19;
Object [11266] = 16;
Object [11267] = 12;
Object [11268] = 13;
Object [11269] = 2;
Object [11270] = 0;
Object [11271] = 14;
Object [11272] = 25;
Object [11273] = 8;
Object [11274] = 12;
Object [11275] = 0;
Object [11276] = 19;
Object [11277] = 19;
Object [11278] = 16;
Object [11279] = 2;
Object [11280] = 6;
Object [11281] = 20;
Object [11282] = 23;
Object [11283] = 23;
Object [11284] = 9;
Object [11285] = 5;
Object [11286] = 23;
Object [11287] = 1;
Object [11288] = 4;
Object [11289] = 14;
Object [11290] = 1;
Object [11291] = 0;
Object [11292] = 24;
Object [11293] = 22;
Object [11294] = 4;
Object [11295] = 2;
Object [11296] = 14;
Object [11297] = 18;
Object [11298] = 16;
Object [11299] = 5;
Object [11300] = 5;
Object [11301] = 5;
Object [11302] = 9;
Object [11303] = 23;
Object [11304] = 5;
Object [11305] = 16;
Object [11306] = 4;
Object [11307] = 0;
Object [11308] = 5;
Object [11309] = 11;
Object [11310] = 1;
Object [11311] = 1;
Object [11312] = 15;
Object [11313] = 20;
Object [11314] = 9;
Object [11315] = 3;
Object [11316] = 17;
Object [11317] = 16;
Object [11318] = 5;
Object [11319] = 15;
Object [11320] = 6;
Object [11321] = 5;
Object [11322] = 23;
Object [11323] = 4;
Object [11324] = 14;
Object [11325] = 23;
Object [11326] = 20;
Object [11327] = 20;
Object [11328] = 18;
Object [11329] = 7;
Object [11330] = 5;
Object [11331] = 15;
Object [11332] = 4;
Object [11333] = 10;
Object [11334] = 15;
Object [11335] = 19;
Object [11336] = 11;
Object [11337] = 5;
Object [11338] = 14;
Object [11339] = 15;
Object [11340] = 4;
Object [11341] = 19;
Object [11342] = 18;
Object [11343] = 3;
Object [11344] = 4;
Object [11345] = 15;
Object [11346] = 16;
Object [11347] = 1;
Object [11348] = 6;
Object [11349] = 15;
Object [11350] = 12;
Object [11351] = 15;
Object [11352] = 0;
Object [11353] = 3;
Object [11354] = 18;
Object [11355] = 20;
Object [11356] = 18;
Object [11357] = 22;
Object [11358] = 7;
Object [11359] = 23;
Object [11360] = 5;
Object [11361] = 4;
Object [11362] = 18;
Object [11363] = 7;
Object [11364] = 8;
Object [11365] = 7;
Object [11366] = 5;
Object [11367] = 15;
Object [11368] = 11;
Object [11369] = 19;
Object [11370] = 15;
Object [11371] = 4;
Object [11372] = 24;
Object [11373] = 19;
Object [11374] = 19;
Object [11375] = 18;
Object [11376] = 23;
Object [11377] = 20;
Object [11378] = 17;
Object [11379] = 1;
Object [11380] = 4;
Object [11381] = 20;
Object [11382] = 1;
Object [11383] = 23;
Object [11384] = 1;
Object [11385] = 2;
Object [11386] = 9;
Object [11387] = 2;
Object [11388] = 16;
Object [11389] = 15;
Object [11390] = 7;
Object [11391] = 1;
Object [11392] = 7;
Object [11393] = 23;
Object [11394] = 1;
Object [11395] = 20;
Object [11396] = 19;
Object [11397] = 9;
Object [11398] = 16;
Object [11399] = 8;
Object [11400] = 4;
Object [11401] = 21;
Object [11402] = 16;
Object [11403] = 6;
Object [11404] = 14;
Object [11405] = 6;
Object [11406] = 23;
Object [11407] = 9;
Object [11408] = 5;
Object [11409] = 5;
Object [11410] = 14;
Object [11411] = 15;
Object [11412] = 1;
Object [11413] = 23;
Object [11414] = 9;
Object [11415] = 5;
Object [11416] = 1;
Object [11417] = 7;
Object [11418] = 1;
Object [11419] = 24;
Object [11420] = 2;
Object [11421] = 2;
Object [11422] = 19;
Object [11423] = 16;
Object [11424] = 1;
Object [11425] = 7;
Object [11426] = 18;
Object [11427] = 20;
Object [11428] = 5;
Object [11429] = 16;
Object [11430] = 22;
Object [11431] = 15;
Object [11432] = 0;
Object [11433] = 22;
Object [11434] = 23;
Object [11435] = 19;
Object [11436] = 8;
Object [11437] = 8;
Object [11438] = 24;
Object [11439] = 5;
Object [11440] = 23;
Object [11441] = 5;
Object [11442] = 1;
Object [11443] = 9;
Object [11444] = 20;
Object [11445] = 0;
Object [11446] = 23;
Object [11447] = 12;
Object [11448] = 23;
Object [11449] = 16;
Object [11450] = 2;
Object [11451] = 3;
Object [11452] = 4;
Object [11453] = 17;
Object [11454] = 18;
Object [11455] = 18;
Object [11456] = 23;
Object [11457] = 2;
Object [11458] = 1;
Object [11459] = 16;
Object [11460] = 16;
Object [11461] = 3;
Object [11462] = 25;
Object [11463] = 15;
Object [11464] = 7;
Object [11465] = 5;
Object [11466] = 22;
Object [11467] = 17;
Object [11468] = 2;
Object [11469] = 9;
Object [11470] = 4;
Object [11471] = 19;
Object [11472] = 23;
Object [11473] = 9;
Object [11474] = 14;
Object [11475] = 8;
Object [11476] = 0;
Object [11477] = 19;
Object [11478] = 0;
Object [11479] = 11;
Object [11480] = 5;
Object [11481] = 19;
Object [11482] = 5;
Object [11483] = 23;
Object [11484] = 2;
Object [11485] = 2;
Object [11486] = 9;
Object [11487] = 22;
Object [11488] = 9;
Object [11489] = 4;
Object [11490] = 18;
Object [11491] = 12;
Object [11492] = 10;
Object [11493] = 1;
Object [11494] = 12;
Object [11495] = 13;
Object [11496] = 4;
Object [11497] = 17;
Object [11498] = 16;
Object [11499] = 8;
Object [11500] = 2;
Object [11501] = 25;
Object [11502] = 12;
Object [11503] = 23;
Object [11504] = 11;
Object [11505] = 1;
Object [11506] = 10;
Object [11507] = 19;
Object [11508] = 18;
Object [11509] = 19;
Object [11510] = 12;
Object [11511] = 22;
Object [11512] = 15;
Object [11513] = 8;
Object [11514] = 4;
Object [11515] = 24;
Object [11516] = 1;
Object [11517] = 11;
Object [11518] = 20;
Object [11519] = 23;
Object [11520] = 12;
Object [11521] = 6;
Object [11522] = 21;
Object [11523] = 18;
Object [11524] = 10;
Object [11525] = 19;
Object [11526] = 14;
Object [11527] = 4;
Object [11528] = 9;
Object [11529] = 20;
Object [11530] = 10;
Object [11531] = 25;
Object [11532] = 0;
Object [11533] = 4;
Object [11534] = 17;
Object [11535] = 16;
Object [11536] = 4;
Object [11537] = 7;
Object [11538] = 10;
Object [11539] = 4;
Object [11540] = 16;
Object [11541] = 16;
Object [11542] = 23;
Object [11543] = 7;
Object [11544] = 18;
Object [11545] = 4;
Object [11546] = 10;
Object [11547] = 2;
Object [11548] = 10;
Object [11549] = 1;
Object [11550] = 16;
Object [11551] = 19;
Object [11552] = 19;
Object [11553] = 1;
Object [11554] = 14;
Object [11555] = 13;
Object [11556] = 2;
Object [11557] = 2;
Object [11558] = 12;
Object [11559] = 12;
Object [11560] = 16;
Object [11561] = 1;
Object [11562] = 19;
Object [11563] = 12;
Object [11564] = 5;
Object [11565] = 14;
Object [11566] = 16;
Object [11567] = 5;
Object [11568] = 21;
Object [11569] = 1;
Object [11570] = 9;
Object [11571] = 17;
Object [11572] = 23;
Object [11573] = 19;
Object [11574] = 25;
Object [11575] = 23;
Object [11576] = 1;
Object [11577] = 4;
Object [11578] = 16;
Object [11579] = 14;
Object [11580] = 20;
Object [11581] = 8;
Object [11582] = 8;
Object [11583] = 20;
Object [11584] = 14;
Object [11585] = 9;
Object [11586] = 2;
Object [11587] = 0;
Object [11588] = 4;
Object [11589] = 11;
Object [11590] = 15;
Object [11591] = 2;
Object [11592] = 0;
Object [11593] = 10;
Object [11594] = 19;
Object [11595] = 16;
Object [11596] = 24;
Object [11597] = 18;
Object [11598] = 15;
Object [11599] = 15;
Object [11600] = 2;
Object [11601] = 20;
Object [11602] = 15;
Object [11603] = 10;
Object [11604] = 9;
Object [11605] = 14;
Object [11606] = 25;
Object [11607] = 14;
Object [11608] = 8;
Object [11609] = 5;
Object [11610] = 8;
Object [11611] = 19;
Object [11612] = 10;
Object [11613] = 7;
Object [11614] = 4;
Object [11615] = 17;
Object [11616] = 4;
Object [11617] = 5;
Object [11618] = 15;
Object [11619] = 5;
Object [11620] = 19;
Object [11621] = 25;
Object [11622] = 22;
Object [11623] = 2;
Object [11624] = 1;
Object [11625] = 4;
Object [11626] = 8;
Object [11627] = 22;
Object [11628] = 9;
Object [11629] = 18;
Object [11630] = 14;
Object [11631] = 5;
Object [11632] = 15;
Object [11633] = 2;
Object [11634] = 9;
Object [11635] = 4;
Object [11636] = 18;
Object [11637] = 22;
Object [11638] = 7;
Object [11639] = 3;
Object [11640] = 18;
Object [11641] = 4;
Object [11642] = 5;
Object [11643] = 7;
Object [11644] = 23;
Object [11645] = 6;
Object [11646] = 9;
Object [11647] = 6;
Object [11648] = 25;
Object [11649] = 5;
Object [11650] = 23;
Object [11651] = 7;
Object [11652] = 5;
Object [11653] = 8;
Object [11654] = 9;
Object [11655] = 25;
Object [11656] = 19;
Object [11657] = 23;
Object [11658] = 18;
Object [11659] = 4;
Object [11660] = 23;
Object [11661] = 15;
Object [11662] = 16;
Object [11663] = 5;
Object [11664] = 3;
Object [11665] = 5;
Object [11666] = 8;
Object [11667] = 14;
Object [11668] = 8;
Object [11669] = 5;
Object [11670] = 12;
Object [11671] = 14;
Object [11672] = 9;
Object [11673] = 5;
Object [11674] = 20;
Object [11675] = 7;
Object [11676] = 18;
Object [11677] = 5;
Object [11678] = 6;
Object [11679] = 17;
Object [11680] = 18;
Object [11681] = 20;
Object [11682] = 1;
Object [11683] = 3;
Object [11684] = 22;
Object [11685] = 6;
Object [11686] = 14;
Object [11687] = 12;
Object [11688] = 1;
Object [11689] = 17;
Object [11690] = 25;
Object [11691] = 5;
Object [11692] = 1;
Object [11693] = 24;
Object [11694] = 21;
Object [11695] = 2;
Object [11696] = 15;
Object [11697] = 8;
Object [11698] = 4;
Object [11699] = 4;
Object [11700] = 7;
Object [11701] = 23;
Object [11702] = 19;
Object [11703] = 0;
Object [11704] = 8;
Object [11705] = 17;
Object [11706] = 24;
Object [11707] = 5;
Object [11708] = 6;
Object [11709] = 9;
Object [11710] = 5;
Object [11711] = 14;
Object [11712] = 1;
Object [11713] = 1;
Object [11714] = 10;
Object [11715] = 15;
Object [11716] = 7;
Object [11717] = 8;
Object [11718] = 12;
Object [11719] = 4;
Object [11720] = 2;
Object [11721] = 20;
Object [11722] = 23;
Object [11723] = 14;
Object [11724] = 6;
Object [11725] = 9;
Object [11726] = 16;
Object [11727] = 8;
Object [11728] = 22;
Object [11729] = 9;
Object [11730] = 0;
Object [11731] = 2;
Object [11732] = 2;
Object [11733] = 17;
Object [11734] = 24;
Object [11735] = 14;
Object [11736] = 22;
Object [11737] = 10;
Object [11738] = 24;
Object [11739] = 10;
Object [11740] = 23;
Object [11741] = 5;
Object [11742] = 14;
Object [11743] = 4;
Object [11744] = 9;
Object [11745] = 6;
Object [11746] = 23;
Object [11747] = 10;
Object [11748] = 14;
Object [11749] = 7;
Object [11750] = 8;
Object [11751] = 18;
Object [11752] = 6;
Object [11753] = 18;
Object [11754] = 18;
Object [11755] = 16;
Object [11756] = 15;
Object [11757] = 25;
Object [11758] = 19;
Object [11759] = 10;
Object [11760] = 15;
Object [11761] = 20;
Object [11762] = 25;
Object [11763] = 14;
Object [11764] = 9;
Object [11765] = 16;
